empty;ID_INNPACT;IM;POOL;NOVAL;STATUS;MFI_NAME_ACTUAL;GROUP_NAME;ID_MFI;ORIGINAL_NOMINAL_AMOUNT_USD;APPROVED_NOMINAL_AMOUNT_USD;RATIFIED_NOMINAL_AMOUNT_USD;NOMINAL_AMOUNT_USD;ORIGINAL_NOMINAL_LOCAL_CCY;APPROVED_NOMINAL_LOCAL_CCY;RATIFIED_NOMINAL_LOCAL_CCY;NOMINAL_LOCAL_CCY;LOCAL_CCY;ORIGINAL_TENOR;APPROVED_TENOR;RATIFIED_TENOR;TENOR;PROPOSED_SPREAD;PROPOSED_UPFRONT;PROPOSED_FIXED_RATE;RATIFIED_SPREAD;RATIFIED_UPFRONT;RATIFIED_FIXED_RATE;APPROVED_SPREAD;APPROVED_UPFRONT;APPROVED_FIXED_RATE;EXECUTED_SPREAD;EXECUTED_UPFRONT;EXECUTED_FIXED_RATE;BOND;ASSIGNMENT_DATE;DEADLINE_ASSIGNMENT_DATE;RATIFICATION_DATE;DEADLINE_RATIFICATION_DATE;APPROVAL_DATE;DEADLINE_APPROVAL_DATE;DISBURSEMENT_DATE;EXPECTED_DISBURSEMENT_DATE;MATURITY_DATE;REPAYMENT_TYPE;INTEREST_RATE_TYPE;INTEREST_FRENQUENCY;REFERENCE_RATE;PROBABILITIES;TYPE_OF_LOAN;TRANCHE;Parent Loan Noval;NOMINAL_ACP;TYPE_HEDGE_STUCTURE;SPECIFIC_APPROVAL_CONDITION;FX_RATE_AT_DISBURSEMENT;TOTAL_SYNDICATION_AMOUNT;IS_IT_A_BANK;ARCHIVES_STATUS;CRITICAL_CASES;CREATION_DATE;CREATED_BY;MODIFICATION_DATE;MODIFIED_BY;InstitutionType;OtherInstitutionType;Restructured;Provisioned;Watch listed;;;;;;;;;;;;;;;;;;;;
;43219;BO;Global;109441;Matured;LAPO MICROFINANCE BANK LIMITED;-;5043;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;795600036.0000000000000;795600036.0000000000000;795600036.0000000000000;795600036.0000000000000;NGN;36;36;36;36;5.00;1.00;0.00;5.00;1.00;0.00;5.00;1.00;0.00;6.35;1.00;0.00;Direct;28-04-14;27-07-14;28-04-14;28-07-14;27-06-14;25-09-14;26-06-15;26-06-15;16-02-18;BULLET;Floating;0;;50.00;New;;;;Cross CCY Swap;;198.90000900000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43221;IN;Global;157405;Matured;Letshego Botswana;Letshego Holdings Limited;5045;6500000.0000000000000;6500000.0000000000000;6500000.0000000000000;6500000.0000000000000;68930218.5000000000000;68930218.5000000000000;68930218.5000000000000;68930218.5000000000000;BWP;36;36;36;36;4.00;0.60;8.95;4.00;0.60;8.95;4.00;0.60;8.95;4.00;0.60;8.95;Direct;19-04-18;18-07-18;27-04-18;27-07-18;26-06-18;26-12-18;31-07-18;31-07-18;30-07-21;BULLET;Fixed;0;;50.00;Renewal/ Add.Exp.;;;;BWP-USD Cross Currency Swap;;10.60464900000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;16-08-21;marco.putotto;Payroll Lending;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43222;IN;Global;132720;Matured;Letshego Botswana;Letshego Holdings Limited;5045;20000000.0000000000000;20000000.0000000000000;20000000.0000000000000;20000000.0000000000000;213676220.0000000000000;213676220.0000000000000;213676220.0000000000000;213676220.0000000000000;BWP;36;36;36;36;4.50;1.00;0.00;4.50;1.00;0.00;4.50;1.00;0.00;4.50;1.00;0.00;Direct;22-07-16;20-10-16;06-10-16;06-01-17;05-12-16;05-03-17;27-12-16;27-12-16;27-12-19;BULLET;Floating;0;;50.00;New;;;;Cross CCY Swap;;10.68381100000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;30-12-19;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43231;rA;Global;142178;Matured;KMF;ACDI/VOCA;5280;4100000.0000000000000;4100000.0000000000000;4100000.0000000000000;4100000.0000000000000;1395229967.2000000000000;1395229967.2000000000000;1395229967.2000000000000;1395229967.2000000000000;KZT;36;36;36;36;4.00;1.00;17.80;4.80;1.00;17.80;4.80;1.00;17.80;6.80;1.00;17.80;Direct;15-06-17;13-09-17;30-04-17;30-07-17;29-06-17;27-09-17;18-09-17;18-09-17;14-09-20;BULLET;Fixed;0;;50.00;Renewal;;;;Fixed hedged to LIBOR;min. 480 bps spread;340.29999200000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;17-09-20;marco.putotto;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43234;rA;Global;605;Matured;KMF;ACDI/VOCA;5280;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;303590030.0000000000000;303590030.0000000000000;303590030.0000000000000;303590030.0000000000000;KZT;36;36;36;36;6.00;0.00;0.00;6.00;0.00;0.00;6.00;6.25;0.00;6.25;0.00;0.00;Direct;11-08-12;09-11-12;19-08-12;19-11-12;18-10-12;16-01-13;19-04-13;19-04-13;18-04-16;BULLET;Floating;0;;50.00;Add.Exp.;;;;Cross CCY Swap;Approved in USD;151.79501500000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43235;rA;Global;604;Matured;KMF;ACDI/VOCA;5280;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;149896191.0000000000000;149896191.0000000000000;149896191.0000000000000;149896191.0000000000000;KZT;36;36;36;36;6.00;0.00;0.00;6.00;0.00;0.00;6.00;6.90;0.00;6.90;0.00;0.00;Direct;03-05-12;01-08-12;28-05-12;28-08-12;27-07-12;25-10-12;17-09-12;17-09-12;17-09-15;BULLET;Floating;0;;50.00;New;;;;Cross CCY Swap;;149.89619100000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43236;rA;Global;108331;Matured;KMF;ACDI/VOCA;5280;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;734080124.0000000000000;734080124.0000000000000;734080124.0000000000000;734080124.0000000000000;KZT;36;36;36;36;5.00;1.00;0.00;5.00;1.00;0.00;5.00;6.73;0.00;6.73;1.00;0.00;Direct;27-03-14;25-06-14;04-04-14;04-07-14;03-06-14;01-09-14;19-06-14;19-06-14;19-06-17;BULLET;Floating;0;;50.00;Add.Exp.;;;;Cross CCY Swap;Subject to funding;183.52003100000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43237;rA;Global;108397;Matured;KMF;ACDI/VOCA;5280;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;550560093.0000000000000;550560093.0000000000000;550560093.0000000000000;550560093.0000000000000;KZT;36;36;36;36;5.00;1.00;0.00;5.00;1.00;0.00;5.00;6.78;0.00;6.78;1.00;0.00;Direct;27-03-14;25-06-14;04-04-14;04-07-14;03-06-14;01-09-14;24-06-14;24-06-14;26-06-17;BULLET;Floating;0;;50.00;Add.Exp.;;;;Cross CCY Swap;Subject to funding;183.52003100000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43240;rA;Global;135601;Matured;KMF;ACDI/VOCA;5280;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;941085036.0000000000000;941085036.0000000000000;941085036.0000000000000;941085036.0000000000000;KZT;36;36;36;36;4.80;1.00;0.00;4.80;1.00;0.00;4.80;1.00;0.00;7.40;1.00;0.00;Direct;26-10-16;24-01-17;17-10-16;17-01-17;16-12-16;16-03-17;16-03-17;16-03-17;16-03-20;BULLET;Floating;0;;50.00;Add.Exp.;;;;Cross CCY Swap;;313.69501200000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;17-04-20;charlotte.juhel;MFI;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43241;rA;Global;612;Matured;Credo;Vision Fund;5052;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;USD;36;36;36;36;5.75;0.00;0.00;6.21;0.00;0.00;5.75;0.00;0.00;6.21;0.00;0.00;Direct;25-01-13;25-04-13;02-02-13;02-05-13;03-04-13;02-07-13;06-05-13;06-05-13;06-05-16;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;Approved with CAR 15%;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43242;rA;Global;610;Matured;Credo;Vision Fund;5052;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;36;36;36;36;5.75;0.00;0.00;6.25;0.00;0.00;5.75;0.00;0.00;6.25;0.00;0.00;Direct;05-10-11;03-01-12;20-11-11;20-02-12;19-01-12;18-04-12;16-03-12;16-03-12;16-03-15;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43247;rA;Global;125912;Matured;Credo;Access Holding;5052;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;USD;36;36;36;36;4.60;1.00;0.00;4.67;1.00;0.00;4.50;1.00;0.00;4.67;1.00;0.00;Direct;10-03-16;08-06-16;30-01-16;30-04-16;30-03-16;28-06-16;14-04-16;14-04-16;19-04-18;BULLET;Floating;0;;75.00;Renewal;;;;NO HEDGE - USD Libor;Subject to 450bps;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43248;rA;Global;116793;Matured;Credo;Access Holding;5052;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;USD;36;36;36;36;4.75;1.00;0.00;5.23;1.00;0.00;4.75;1.00;0.00;5.23;1.00;0.00;Direct;20-11-14;18-02-15;28-11-14;28-02-15;27-01-15;27-04-15;11-05-15;11-05-15;11-05-18;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;Send projections for next 3 years;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43249;rA;Global;116340;Matured;Credo;Access Holding;5052;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;4000000.0000000000000;USD;36;36;36;36;4.75;1.00;0.00;5.23;1.00;0.00;4.75;1.00;0.00;5.23;1.00;0.00;Direct;20-11-14;18-02-15;28-11-14;28-02-15;27-01-15;27-04-15;20-04-15;20-04-15;20-04-18;BULLET;Floating;0;;75.00;Renewal/ Add.Exp.;;;;NO HEDGE - USD Libor;Send projections for next 3 years;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43250;rA;Global;611;Matured;Credo;Vision Fund;5052;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;USD;36;36;36;36;5.75;0.00;0.00;6.19;0.00;0.00;5.75;0.00;0.00;6.19;0.00;0.00;Direct;25-01-13;25-04-13;02-02-13;02-05-13;03-04-13;02-07-13;22-04-13;22-04-13;22-04-16;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;Approved with CAR 15%;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;43252;BO;Global;128864;Matured;LOLC Sri Lanka;LOLC Group;5054;20000000.0000000000000;20000000.0000000000000;20000000.0000000000000;20000000.0000000000000;20000000.0000000000000;20000000.0000000000000;20000000.0000000000000;20000000.0000000000000;USD;36;36;36;36;3.85;1.00;0.00;4.05;1.00;0.00;3.85;1.00;0.00;4.05;1.00;0.00;Direct;17-01-16;16-04-16;25-01-16;25-04-16;25-03-16;23-06-16;11-07-16;11-07-16;11-07-19;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;29-07-19;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42696;IN;Global;138667;Matured;Caja Rural de Ahorro y Credito Crédinka S.A.  ;-;4860;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;USD;36;36;36;36;4.00;0.50;5.82;4.00;0.50;5.82;4.00;0.50;5.82;4.00;0.50;5.82;Direct;13-03-17;11-06-17;23-03-17;23-06-17;22-05-17;20-08-17;02-06-17;02-06-17;02-06-20;BULLET;Fixed;0;;75.00;Add.Exp.;;;;Fixed hedged to LIBOR;subject to Portfolio quality at time of disb. due to critical sit in Peru;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42697;IN;Global;143085;Matured;Caja Rural de Ahorro y Credito Crédinka S.A.  ;-;4860;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;36;36;36;36;4.00;0.50;6.01;4.00;0.50;6.01;4.00;0.50;6.01;4.00;0.50;6.01;Direct;13-03-17;11-06-17;23-03-17;23-06-17;22-05-17;20-08-17;29-09-17;29-09-17;29-09-20;BULLET;Fixed;0;;75.00;Add.Exp.;;;;Fixed hedged to LIBOR;subject to Portfolio quality at time of disb. due to critical sit in Peru;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;06-10-20;charlotte.juhel;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42698;IN;Global;100743;Matured;Caja Rural de Ahorro y Credito Crédinka S.A.  ;-;4860;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;42;42;42;42;4.90;1.00;0.00;5.00;1.00;0.00;5.00;1.00;0.00;5.00;1.00;0.00;Direct;17-05-13;15-08-13;25-05-13;25-08-13;24-07-13;22-10-13;09-12-13;09-12-13;09-06-17;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;spread of 500bps;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42699;IN;Global;136538;Matured;Caja Rural de Ahorro y Credito Crédinka S.A.  ;-;4860;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;36;36;36;36;4.00;0.50;5.93;4.00;0.50;5.93;4.00;0.50;5.93;4.00;0.50;5.93;Direct;13-03-17;11-06-17;26-01-17;26-04-17;27-03-17;25-06-17;18-04-17;18-04-17;18-04-20;BULLET;Fixed;0;;75.00;Renewal;;;;Fixed hedged to LIBOR;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;11-05-20;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42700;IN;Global;100742;Matured;Caja Rural de Ahorro y Credito Crédinka S.A.  ;-;4860;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;USD;42;42;42;42;4.90;1.00;0.00;5.00;1.00;0.00;5.00;1.00;0.00;5.00;1.00;0.00;Direct;17-05-13;15-08-13;25-05-13;25-08-13;24-07-13;22-10-13;17-10-13;17-10-13;17-04-17;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;spread of 500bps;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42701;IN;Global;198;Matured;Caja Rural de Ahorro y Credito Crédinka S.A.  ;-;4860;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;USD;24;24;24;24;7.00;0.00;0.00;7.00;0.00;0.00;7.00;0.00;0.00;7.00;0.00;0.00;Direct;04-02-10;05-05-10;12-02-10;12-05-10;13-04-10;12-07-10;23-02-11;23-02-11;25-02-13;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42702;IN;Global;199;Matured;Caja Rural de Ahorro y Credito Crédinka S.A.  ;-;4860;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;USD;42;42;42;42;5.12;0.00;0.00;5.50;0.00;0.00;5.50;0.00;0.00;5.50;0.00;0.00;Direct;21-11-12;19-02-13;03-12-12;03-03-13;01-02-13;02-05-13;25-02-13;25-02-13;25-08-16;BULLET;Floating;0;;75.00;Renewal;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42718;BO;Global;120321;Matured;CFE Panama;-;4870;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;USD;24;24;24;24;5.75;1.00;0.00;5.75;1.00;0.00;5.75;1.00;0.00;5.75;1.00;0.00;Direct;09-10-14;07-01-15;27-02-15;27-05-15;28-04-15;27-07-15;30-07-15;30-07-15;31-07-17;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42720;BO;Global;139896;Matured;Chaitanya India Fin Credit Pvt Ltd;-;4871;3881252.3100000000000;3881252.3100000000000;3881252.3100000000000;3881252.3100000000000;250874613.0814740000000;250874613.0814740000000;250874613.0814740000000;250874613.0814740000000;INR;36;36;36;36;5.00;0.00;12.40;4.95;0.00;12.40;4.95;0.00;12.40;5.62;0.00;12.40;Direct;09-12-16;09-03-17;24-02-17;24-05-17;25-04-17;24-07-17;29-06-17;29-06-17;29-06-20;BULLET;Fixed;0;;50.00;New;;;;Fixed hedged to LIBOR;;64.63754300000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42756;SY;Global;147537;Matured;Coop Pacifico;-;4891;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;USD;36;36;36;36;4.85;1.00;6.70;4.52;1.00;6.70;4.45;1.00;6.70;4.52;1.00;6.70;Direct;26-07-17;24-10-17;02-07-17;02-10-17;31-08-17;29-11-17;01-12-17;01-12-17;30-11-20;BULLET;Fixed;0;;75.00;New;;;;NO HEDGE - USD FIXED;Initially approved for 4.85%;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42757;BO;Global;129724;Matured;COOPAC Fondesurco;-;4892;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;3405989.0000000000000;3405989.0000000000000;3405989.0000000000000;3405989.0000000000000;PEN;24;24;24;24;7.20;1.00;0.00;7.20;1.00;0.00;7.20;1.00;0.00;8.00;1.00;0.00;Direct;11-05-16;09-08-16;28-05-16;28-08-16;27-07-16;25-10-16;12-09-16;12-09-16;12-09-18;BULLET;Floating;0;;50.00;New;;;;Cross CCY Swap;;3.40598900000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42758;BO;Global;132391;Matured;COOPAC Fondesurco;-;4892;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;3352832.0000000000000;3352832.0000000000000;3352832.0000000000000;3352832.0000000000000;PEN;24;24;24;24;8.00;1.00;0.00;7.20;1.00;0.00;7.20;1.00;0.00;8.00;1.00;0.00;Direct;11-05-16;09-08-16;28-05-16;28-08-16;27-07-16;25-10-16;12-12-16;12-12-16;12-12-18;BULLET;Floating;0;;50.00;New;;;;Cross CCY Swap;;3.35283200000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;13-12-18;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42759;BO;Global;122950;Matured;Cooperativa Nacional de Educadores R.L.;-;4893;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;10000000.0000000000000;5373004690.0000000000000;5373004690.0000000000000;5373004690.0000000000000;5373004690.0000000000000;CRC;36;36;36;36;4.00;0.50;0.00;4.00;0.50;0.00;4.00;0.50;0.00;3.90;0.50;0.00;Direct;26-11-15;24-02-16;10-10-15;10-01-16;09-12-15;08-03-16;18-12-15;18-12-15;18-12-18;BULLET;Floating;0;;50.00;Renewal/ Add.Exp.;;;;Cross CCY Swap;;537.30046900000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;19-12-18;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42760;BO;Global;102533;Matured;Cooperativa Nacional de Educadores R.L.;-;4893;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;2000000.0000000000000;1002811422.0000000000000;1002811422.0000000000000;1002811422.0000000000000;1002811422.0000000000000;CRC;36;36;36;36;4.50;1.00;0.00;5.00;1.00;0.00;5.00;1.00;0.00;6.21;1.00;0.00;Direct;21-07-13;19-10-13;29-07-13;29-10-13;27-09-13;26-12-13;12-12-13;12-12-13;12-12-16;BULLET;Floating;0;;50.00;Add.Exp.;;;;Cross CCY Swap;spread increased to 500bps;501.40571100000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42761;BO;Global;250;Matured;Cooperativa Nacional de Educadores R.L.;-;4893;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;3000000.0000000000000;USD;36;36;36;36;4.80;0.00;0.00;5.13;0.00;0.00;5.00;0.00;0.00;5.13;0.00;0.00;Direct;08-06-12;06-09-12;19-08-12;19-11-12;18-10-12;16-01-13;06-12-12;06-12-12;07-12-15;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42767;rA;Global;147532;Matured;Coris Bank Burkina S.A;-;4896;11880000.0000000000000;11880000.0000000000000;11880000.0000000000000;11880000.0000000000000;9893404.3970686200000;9893404.3970686200000;9893404.3970686200000;9893404.3970686200000;EUR;24;24;24;24;4.80;1.00;4.40;4.80;1.00;4.40;4.80;1.00;4.40;4.95;1.00;4.40;Direct;16-05-17;14-08-17;27-07-17;27-10-17;25-09-17;24-12-17;22-12-17;22-12-17;23-12-19;BULLET;Fixed;0;;50.00;New;;;;Fixed hedged to LIBOR;;0.83277814790139900000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;30-12-19;nawel.octave;Bank;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42770;BO;Global;131759;Matured;CRAC Raiz;-;4898;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;5000000.0000000000000;16764160.0000000000000;16764160.0000000000000;16764160.0000000000000;16764160.0000000000000;PEN;36;36;36;36;3.70;0.50;0.00;3.70;0.50;0.00;3.70;0.50;0.00;3.96;0.50;0.00;Direct;20-07-16;18-10-16;28-05-16;28-08-16;27-07-16;25-10-16;26-10-16;26-10-16;28-10-19;BULLET;Floating;0;;50.00;New;;;;Cross CCY Swap;;3.35283200000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;29-10-19;charlotte.juhel;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42772;BO;Global;260;Matured;CRAC Raiz;-;4898;2500000.0000000000000;2500000.0000000000000;2500000.0000000000000;2500000.0000000000000;6874762.5000000000000;6874762.5000000000000;6874762.5000000000000;6874762.5000000000000;PEN;30;30;30;30;4.50;0.00;0.00;4.50;0.00;0.00;4.50;5.55;0.00;5.55;0.00;0.00;Direct;15-09-11;14-12-11;17-09-11;17-12-11;16-11-11;14-02-12;31-01-12;31-01-12;31-07-14;BULLET;Floating;0;;50.00;New;;;;Cross CCY Swap;;2.74990500000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42776;BO;Global;129721;Matured;Credicampo;-;4901;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;USD;41;41;41;41;5.40;0.75;0.00;5.48;0.75;0.00;5.40;0.75;0.00;5.48;0.75;0.00;Direct;14-07-16;12-10-16;28-05-16;28-08-16;27-07-16;25-10-16;24-08-16;24-08-16;24-01-20;BULLET;Floating;0;;75.00;Add.Exp.;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;07-02-20;nawel.octave;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
;42777;BO;Global;113031;Matured;Credicampo;-;4901;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;1000000.0000000000000;USD;36;36;36;36;5.70;0.75;0.00;6.14;0.75;0.00;5.70;0.75;0.00;6.14;0.75;0.00;Direct;09-10-14;07-01-15;27-09-14;27-12-14;26-11-14;24-02-15;18-12-14;18-12-14;18-12-17;BULLET;Floating;0;;75.00;New;;;;NO HEDGE - USD Libor;;1.00000000000000000000000;;FALSE;FALSE;FALSE;08-10-18;guillaume.marois;;;;;FALSE;FALSE;FALSE;;;;;;;;;;;;;;;;;;;;
